Timestamp,IMU1Data,IMU2Data,Depth
1722259914.5272355,"accelerometer {
  x: 0.09130859375
  y: 0.046875
  z: 0.919921875
}
gyroscope {
  x: 0.03618258866481483
  y: -0.027669038390740752
  z: -0.052145495428703725
}
magnetometer {
  x: 15.563195063499734
  y: -43.83430233882973
  z: 98.876541631412692
}
temperature: 47.1988182
","accelerometer {
  x: 0.00146484375
  y: 0.013671875
  z: 0.99072265625
}
gyroscope {
  x: -0.0031925813527777791
  y: -0.017027100548148155
  z: -0.03724678244907409
}
magnetometer {
  x: 35.300081532332115
  y: -15.134463361464441
  z: 157.89626314875204
}
temperature: 49.517086
",-0.17800000309944153
1722259914.629489,"accelerometer {
  x: 0.095703125
  y: 0.04541015625
  z: 0.9248046875
}
gyroscope {
  x: 0.030861619743518531
  y: -0.025540650822222233
  z: -0.050017107860185206
}
magnetometer {
  x: 16.076267428230494
  y: -44.011769149918109
  z: 101.88352053612471
}
temperature: 47.2018166
","accelerometer {
  x: 0.00244140625
  y: 0.00537109375
  z: 0.9970703125
}
gyroscope {
  x: -0.0063851627055555582
  y: -0.015962906763888896
  z: -0.032990007312037051
}
magnetometer {
  x: 34.955690492992289
  y: -14.422253320924938
  z: 159.330054414575
}
temperature: 49.511097
",-0.17100000381469727
1722259914.732058,"accelerometer {
  x: 0.0966796875
  y: 0.04345703125
  z: 0.91259765625
}
gyroscope {
  x: 0.03511839488055557
  y: -0.024476457037962973
  z: -0.062787433271296322
}
magnetometer {
  x: 14.537050334038213
  y: -44.544169583183248
  z: 99.937828303663991
}
temperature: 47.1868401
","accelerometer {
  x: 0.00732421875
  y: 0.01220703125
  z: 0.98486328125
}
gyroscope {
  x: -0.0042567751370370388
  y: -0.014898712979629636
  z: -0.047888720291666687
}
magnetometer {
  x: 36.505450170021504
  y: -15.668620891869068
  z: 158.07548705697991
}
temperature: 49.511097
",-0.17100000381469727
1722259914.833664,"accelerometer {
  x: 0.10595703125
  y: 0.021484375
  z: 0.92138671875
}
gyroscope {
  x: 0.032990007312037051
  y: -0.028733232175000012
  z: -0.083007115172222257
}
magnetometer {
  x: 13.852953847730532
  y: -43.83430233882973
  z: 100.29159052774776
}
temperature: 47.1868401
","accelerometer {
  x: 0.0107421875
  y: -0.01171875
  z: 0.99072265625
}
gyroscope {
  x: -0.0063851627055555582
  y: -0.017027100548148155
  z: -0.0659800146240741
}
magnetometer {
  x: 35.472277052002028
  y: -14.600305831059813
  z: 158.43393487343565
}
temperature: 49.5051079
",-0.17000000178813934
1722259914.952839,"accelerometer {
  x: 0.10595703125
  y: -0.01513671875
  z: 0.93359375
}
gyroscope {
  x: 0.03511839488055557
  y: -0.026604844606481493
  z: -0.091520665446296334
}
magnetometer {
  x: 14.537050334038213
  y: -43.479368716652971
  z: 102.76792609633412
}
temperature: 47.1838455
","accelerometer {
  x: 0.0146484375
  y: -0.0478515625
  z: 0.9970703125
}
gyroscope {
  x: -0.0021283875685185194
  y: -0.015962906763888896
  z: -0.078750340035185218
}
magnetometer {
  x: 33.061539776623249
  y: -12.107570689171553
  z: 158.43393487343565
}
temperature: 49.499115
",-0.17000000178813934
1722259915.0374722,"accelerometer {
  x: 0.09521484375
  y: -0.02099609375
  z: 0.92236328125
}
gyroscope {
  x: 0.029797425959259272
  y: -0.025540650822222233
  z: -0.074493564898148179
}
magnetometer {
  x: 14.879098577192053
  y: -44.544169583183248
  z: 99.584066079580225
}
temperature: 47.2078056
","accelerometer {
  x: 0.00830078125
  y: -0.05810546875
  z: 1.0009765625
}
gyroscope {
  x: -0.012770325411111116
  y: -0.020219681900925934
  z: -0.056402270565740764
}
magnetometer {
  x: 36.333254650351591
  y: -15.134463361464441
  z: 158.25471096520778
}
temperature: 49.5320625
",-0.17000000178813934
1722259915.1394935,"accelerometer {
  x: 0.1025390625
  y: -0.0654296875
  z: 0.89794921875
}
gyroscope {
  x: 0.019155488116666675
  y: -0.026604844606481493
  z: -0.0872638903092593
}
magnetometer {
  x: 14.708074455615133
  y: -43.301901905564591
  z: 101.17599608795717
}
temperature: 47.2377586
","accelerometer {
  x: 0.00048828125
  y: -0.099609375
  z: 0.9736328125
}
gyroscope {
  x: -0.018091294332407415
  y: -0.015962906763888896
  z: -0.07023678976111114
}
magnetometer {
  x: 35.988863611011766
  y: -16.202778422273695
  z: 157.89626314875204
}
temperature: 49.5350571
",-0.17599999904632568
1722259915.2399735,"accelerometer {
  x: 0.0888671875
  y: -0.04638671875
  z: 0.92822265625
}
gyroscope {
  x: 0.031925813527777791
  y: -0.027669038390740752
  z: -0.0021283875685185194
}
magnetometer {
  x: 13.510905604576692
  y: -44.899103205360007
  z: 100.29159052774776
}
temperature: 47.1928291
","accelerometer {
  x: -0.00537109375
  y: -0.07958984375
  z: 0.99658203125
}
gyroscope {
  x: -0.0063851627055555582
  y: -0.012770325411111116
  z: 0.012770325411111116
}
magnetometer {
  x: 35.816668091341853
  y: -14.956410851329565
  z: 156.64169579115696
}
temperature: 49.4931259
",-0.1720000058412552
1722259915.3431747,"accelerometer {
  x: 0.08349609375
  y: -0.01220703125
  z: 0.9091796875
}
gyroscope {
  x: 0.029797425959259272
  y: -0.026604844606481493
  z: -0.029797425959259272
}
magnetometer {
  x: 11.80066438880749
  y: -45.608970449713524
  z: 100.29159052774776
}
temperature: 47.2287712
","accelerometer {
  x: -0.001953125
  y: -0.04443359375
  z: 0.9833984375
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.014898712979629636
  z: -0.015962906763888896
}
magnetometer {
  x: 35.816668091341853
  y: -13.88809579052031
  z: 156.28324797470123
}
temperature: 49.5081024
",-0.17299999296665192
1722259915.4440413,"accelerometer {
  x: 0.10546875
  y: -0.0234375
  z: 0.8974609375
}
gyroscope {
  x: 0.03405420109629631
  y: -0.028733232175000012
  z: -0.080878727603703737
}
magnetometer {
  x: 14.879098577192053
  y: -44.899103205360007
  z: 102.76792609633412
}
temperature: 47.2108
","accelerometer {
  x: 0.0107421875
  y: -0.05859375
  z: 0.97705078125
}
gyroscope {
  x: -0.0031925813527777791
  y: -0.011706131626851857
  z: -0.063851627055555582
}
magnetometer {
  x: 35.816668091341853
  y: -16.380830932408571
  z: 157.0001436076127
}
temperature: 49.5320625
",-0.16899999976158142
1722259915.551752,"accelerometer {
  x: 0.10791015625
  y: 0.013671875
  z: 0.861328125
}
gyroscope {
  x: 0.047888720291666687
  y: -0.023412263253703713
  z: -0.090456471662037075
}
magnetometer {
  x: 14.023977969307452
  y: -44.366702772094868
  z: 100.82223386387341
}
temperature: 47.2018166
","accelerometer {
  x: 0.0166015625
  y: 0.0048828125
  z: 0.94482421875
}
gyroscope {
  x: 0.0085135502740740776
  y: -0.015962906763888896
  z: -0.078750340035185218
}
magnetometer {
  x: 36.677645689691417
  y: -12.997833239845932
  z: 157.89626314875204
}
temperature: 49.5200844
",-0.17399999499320984
1722259915.6522462,"accelerometer {
  x: 0.09228515625
  y: 0.0869140625
  z: 0.91552734375
}
gyroscope {
  x: 0.03405420109629631
  y: -0.019155488116666675
  z: -0.0872638903092593
}
magnetometer {
  x: 13.852953847730532
  y: -43.124435094476212
  z: 100.64535275183152
}
temperature: 47.2078056
","accelerometer {
  x: -0.01025390625
  y: 0.05078125
  z: 0.9755859375
}
gyroscope {
  x: -0.0063851627055555582
  y: -0.012770325411111116
  z: -0.0713009835453704
}
magnetometer {
  x: 36.161059130681679
  y: -12.819780729711056
  z: 157.35859142406844
}
temperature: 49.529068
",-0.17499999701976776
1722259915.7555625,"accelerometer {
  x: 0.08447265625
  y: 0.06689453125
  z: 0.92333984375
}
gyroscope {
  x: 0.029797425959259272
  y: -0.025540650822222233
  z: -0.11599712248425931
}
magnetometer {
  x: 13.681929726153612
  y: -42.237101039034314
  z: 101.52975831204094
}
temperature: 47.2078056
","accelerometer {
  x: -0.00439453125
  y: 0.0400390625
  z: 0.97998046875
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.019155488116666675
  z: -0.10003421572037041
}
magnetometer {
  x: 35.1278860126622
  y: -13.531990770250559
  z: 158.07548705697991
}
temperature: 49.517086
",-0.1679999977350235
1722259915.8547194,"accelerometer {
  x: 0.080078125
  y: 0.06201171875
  z: 0.91357421875
}
gyroscope {
  x: 0.019155488116666675
  y: -0.027669038390740752
  z: -0.11067615356296301
}
magnetometer {
  x: 14.195002090884373
  y: -45.254036827536765
  z: 101.70663942408282
}
temperature: 47.2078056
","accelerometer {
  x: -0.005859375
  y: 0.0224609375
  z: 1.0009765625
}
gyroscope {
  x: -0.018091294332407415
  y: -0.015962906763888896
  z: -0.095777440583333373
}
magnetometer {
  x: 35.300081532332115
  y: -16.9149884628132
  z: 158.61315878166351
}
temperature: 49.5021133
",-0.17299999296665192
1722259915.9558675,"accelerometer {
  x: 0.07958984375
  y: 0.03857421875
  z: 0.916015625
}
gyroscope {
  x: 0.027669038390740752
  y: -0.018091294332407415
  z: -0.094713246799074113
}
magnetometer {
  x: 15.221146820345894
  y: -40.28496611706214
  z: 106.30554833717179
}
temperature: 47.1988182
","accelerometer {
  x: -0.01806640625
  y: 0.0048828125
  z: 0.96337890625
}
gyroscope {
  x: -0.0042567751370370388
  y: -0.018091294332407415
  z: -0.081942921387963
}
magnetometer {
  x: 34.094712894642726
  y: -12.819780729711056
  z: 157.0001436076127
}
temperature: 49.5051079
",-0.16899999976158142
1722259916.0603364,"accelerometer {
  x: 0.08203125
  y: 0.01708984375
  z: 0.9287109375
}
gyroscope {
  x: 0.025540650822222233
  y: -0.022348069469444454
  z: -0.0085135502740740776
}
magnetometer {
  x: 14.708074455615133
  y: -45.076570016448386
  z: 101.52975831204094
}
temperature: 47.2048111
","accelerometer {
  x: -0.01611328125
  y: -0.01416015625
  z: 0.99560546875
}
gyroscope {
  x: -0.014898712979629636
  y: -0.013834519195370376
  z: 0.0063851627055555582
}
magnetometer {
  x: 35.300081532332115
  y: -15.134463361464441
  z: 158.61315878166351
}
temperature: 49.5051079
",-0.1679999977350235
1722259916.163431,"accelerometer {
  x: 0.091796875
  y: 0.06494140625
  z: 0.91552734375
}
gyroscope {
  x: 0.017027100548148155
  y: -0.031925813527777791
  z: -0.050017107860185206
}
magnetometer {
  x: 12.484760875115171
  y: -43.124435094476212
  z: 101.35287719999906
}
temperature: 47.1988182
","accelerometer {
  x: -0.0068359375
  y: 0.03955078125
  z: 0.97412109375
}
gyroscope {
  x: -0.021283875685185194
  y: -0.022348069469444454
  z: -0.03405420109629631
}
magnetometer {
  x: 34.611299453652464
  y: -15.490568381734192
  z: 157.89626314875204
}
temperature: 49.5081024
",-0.17800000309944153
1722259916.2656093,"accelerometer {
  x: 0.10888671875
  y: 0.14697265625
  z: 0.9765625
}
gyroscope {
  x: 0.039375170017592609
  y: -0.029797425959259272
  z: -0.019155488116666675
}
magnetometer {
  x: 13.681929726153612
  y: -44.011769149918109
  z: 104.0060938806273
}
temperature: 47.1928291
","accelerometer {
  x: 0.02734375
  y: 0.1142578125
  z: 1.052734375
}
gyroscope {
  x: -0.0021283875685185194
  y: -0.019155488116666675
  z: -0.0042567751370370388
}
magnetometer {
  x: 34.783494973322377
  y: -16.02472591213882
  z: 159.86772613925859
}
temperature: 49.4961205
",-0.1720000058412552
1722259916.3725762,"accelerometer {
  x: 0.11279296875
  y: 0.08984375
  z: 0.8837890625
}
gyroscope {
  x: 0.03405420109629631
  y: -0.030861619743518531
  z: -0.14153777330648154
}
magnetometer {
  x: 11.62964026723057
  y: -45.431503638625145
  z: 102.944807208376
}
temperature: 47.2137947
","accelerometer {
  x: 0.02880859375
  y: 0.056640625
  z: 0.95947265625
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.021283875685185194
  z: -0.12557486654259264
}
magnetometer {
  x: 36.677645689691417
  y: -16.558883442543447
  z: 157.89626314875204
}
temperature: 49.5140915
",-0.16500000655651093
1722259916.473674,"accelerometer {
  x: 0.09765625
  y: 0.13427734375
  z: 0.90673828125
}
gyroscope {
  x: 0.03724678244907409
  y: -0.030861619743518531
  z: -0.10216260328888893
}
magnetometer {
  x: 14.708074455615133
  y: -44.366702772094868
  z: 101.17599608795717
}
temperature: 47.2078056
","accelerometer {
  x: 0.01220703125
  y: 0.09033203125
  z: 0.97900390625
}
gyroscope {
  x: -0.0031925813527777791
  y: -0.020219681900925934
  z: -0.084071308956481516
}
magnetometer {
  x: 33.578126335632987
  y: -14.066148300655186
  z: 159.68850223103072
}
temperature: 49.529068
",-0.17100000381469727
1722259916.5759478,"accelerometer {
  x: 0.1064453125
  y: 0.05908203125
  z: 0.90576171875
}
gyroscope {
  x: 0.023412263253703713
  y: -0.031925813527777791
  z: -0.11493292870000005
}
magnetometer {
  x: 14.195002090884373
  y: -45.963904071890283
  z: 98.876541631412692
}
temperature: 47.1898346
","accelerometer {
  x: -0.0009765625
  y: 0.0244140625
  z: 0.97607421875
}
gyroscope {
  x: -0.011706131626851857
  y: -0.022348069469444454
  z: -0.10109840950462967
}
magnetometer {
  x: 34.611299453652464
  y: -15.846673402003944
  z: 157.89626314875204
}
temperature: 49.5200844
",-0.16899999976158142
1722259916.6871245,"accelerometer {
  x: 0.1064453125
  y: -0.00146484375
  z: 0.87109375
}
gyroscope {
  x: 0.019155488116666675
  y: -0.019155488116666675
  z: -0.0713009835453704
}
magnetometer {
  x: 13.852953847730532
  y: -45.254036827536765
  z: 102.06040164816659
}
temperature: 47.2078056
","accelerometer {
  x: 0.00439453125
  y: -0.0400390625
  z: 0.93701171875
}
gyroscope {
  x: -0.019155488116666675
  y: -0.010641937842592597
  z: -0.055338076781481504
}
magnetometer {
  x: 35.300081532332115
  y: -15.134463361464441
  z: 160.76384568039794
}
temperature: 49.5200844
",-0.17399999499320984
1722259916.7895226,"accelerometer {
  x: 0.08203125
  y: 0.0498046875
  z: 0.9560546875
}
gyroscope {
  x: 0.031925813527777791
  y: -0.028733232175000012
  z: -0.0053209689212962985
}
magnetometer {
  x: 14.537050334038213
  y: -44.899103205360007
  z: 100.64535275183152
}
temperature: 47.1988182
","accelerometer {
  x: -0.00732421875
  y: 0.0185546875
  z: 1.02734375
}
gyroscope {
  x: -0.0085135502740740776
  y: -0.020219681900925934
  z: 0.010641937842592597
}
magnetometer {
  x: 36.505450170021504
  y: -16.02472591213882
  z: 159.50927832280286
}
temperature: 49.511097
",-0.16699999570846558
1722259916.8846526,"accelerometer {
  x: 0.0810546875
  y: 0.00537109375
  z: 0.90283203125
}
gyroscope {
  x: 0.031925813527777791
  y: -0.026604844606481493
  z: 0.039375170017592609
}
magnetometer {
  x: 14.195002090884373
  y: -44.544169583183248
  z: 100.64535275183152
}
temperature: 47.2018166
","accelerometer {
  x: -0.00927734375
  y: -0.02783203125
  z: 0.9697265625
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.020219681900925934
  z: 0.053209689212962985
}
magnetometer {
  x: 34.955690492992289
  y: -15.490568381734192
  z: 160.76384568039794
}
temperature: 49.5140915
",-0.17299999296665192
1722259917.0691793,"accelerometer {
  x: 0.0869140625
  y: 0.07080078125
  z: 0.8974609375
}
gyroscope {
  x: 0.040439363801851869
  y: -0.020219681900925934
  z: 0.0085135502740740776
}
magnetometer {
  x: 14.366026212461293
  y: -42.237101039034314
  z: 105.0673805528786
}
temperature: 47.2167892
","accelerometer {
  x: -0.00634765625
  y: 0.041015625
  z: 0.9619140625
}
gyroscope {
  x: 0.0010641937842592597
  y: -0.010641937842592597
  z: 0.022348069469444454
}
magnetometer {
  x: 32.717148737283424
  y: -13.88809579052031
  z: 158.79238268989138
}
temperature: 49.5230789
",-0.1679999977350235
1722259917.372682,"accelerometer {
  x: 0.115234375
  y: 0.07275390625
  z: 0.951171875
}
gyroscope {
  x: 0.03724678244907409
  y: -0.025540650822222233
  z: -0.085135502740740776
}
magnetometer {
  x: 14.195002090884373
  y: -47.02870493842056
  z: 102.76792609633412
}
temperature: 47.2078056
","accelerometer {
  x: 0.03076171875
  y: 0.04248046875
  z: 1.015625
}
gyroscope {
  x: -0.0042567751370370388
  y: -0.013834519195370376
  z: -0.07023678976111114
}
magnetometer {
  x: 35.64447257167194
  y: -14.066148300655186
  z: 160.76384568039794
}
temperature: 49.5081024
",-0.17000000178813934
1722259917.4001822,"accelerometer {
  x: 0.10693359375
  y: 0.091796875
  z: 0.9365234375
}
gyroscope {
  x: 0.032990007312037051
  y: -0.027669038390740752
  z: -0.050017107860185206
}
magnetometer {
  x: 12.655784996692091
  y: -44.366702772094868
  z: 102.59104498429224
}
temperature: 47.1988182
","accelerometer {
  x: 0.013671875
  y: 0.052734375
  z: 1.0107421875
}
gyroscope {
  x: -0.0053209689212962985
  y: -0.013834519195370376
  z: -0.03511839488055557
}
magnetometer {
  x: 35.64447257167194
  y: -16.9149884628132
  z: 158.97160659811925
}
temperature: 49.511097
",-0.16699999570846558
1722259917.407184,"accelerometer {
  x: 0.0986328125
  y: 0.0166015625
  z: 0.91796875
}
gyroscope {
  x: 0.024476457037962973
  y: -0.024476457037962973
  z: -0.014898712979629636
}
magnetometer {
  x: 14.708074455615133
  y: -43.65683552774135
  z: 103.65233165654354
}
temperature: 47.2197876
","accelerometer {
  x: -0.0029296875
  y: -0.01513671875
  z: 0.986328125
}
gyroscope {
  x: -0.014898712979629636
  y: -0.018091294332407415
}
magnetometer {
  x: 37.366427768371068
  y: -14.778358341194689
  z: 157.89626314875204
}
temperature: 49.5350571
",-0.17299999296665192
1722259917.8351872,"accelerometer {
  x: 0.080078125
  y: 0.03369140625
  z: 0.90380859375
}
gyroscope {
  x: 0.027669038390740752
  y: -0.022348069469444454
  z: 0.056402270565740764
}
magnetometer {
  x: 16.076267428230494
  y: -46.496304505155422
  z: 101.88352053612471
}
temperature: 47.2227821
","accelerometer {
  x: -0.01513671875
  y: -0.0048828125
  z: 0.966796875
}
gyroscope {
  x: -0.013834519195370376
  y: -0.012770325411111116
  z: 0.0713009835453704
}
magnetometer {
  x: 35.472277052002028
  y: -15.312515871599317
  z: 160.58462177217007
}
temperature: 49.5200844
",-0.17399999499320984
1722259918.2051842,"accelerometer {
  x: 0.08251953125
  y: 0.08349609375
  z: 0.9248046875
}
gyroscope {
  x: 0.032990007312037051
  y: -0.017027100548148155
  z: 0.1426019670907408
}
magnetometer {
  x: 12.655784996692091
  y: -45.076570016448386
  z: 102.23728276020847
}
temperature: 47.2108
","accelerometer {
  x: -0.005859375
  y: 0.04541015625
  z: 1.005859375
}
gyroscope {
  x: -0.0063851627055555582
  y: -0.0085135502740740776
  z: 0.1585648738546297
}
magnetometer {
  x: 35.300081532332115
  y: -16.202778422273695
  z: 158.25471096520778
}
temperature: 49.5200844
",-0.17000000178813934
1722259918.2916846,"accelerometer {
  x: 0.10595703125
  y: 0.07421875
  z: 0.91552734375
}
gyroscope {
  x: 0.042567751370370388
  y: -0.021283875685185194
  z: 0.026604844606481493
}
magnetometer {
  x: 13.681929726153612
  y: -45.431503638625145
  z: 100.46847163978964
}
temperature: 47.1958237
","accelerometer {
  x: 0.015625
  y: 0.04296875
  z: 0.986328125
}
gyroscope {
  x: 0.0031925813527777791
  y: -0.0085135502740740776
  z: 0.040439363801851869
}
magnetometer {
  x: 35.64447257167194
  y: -15.134463361464441
  z: 156.82091969938483
}
temperature: 49.5021133
",-0.16699999570846558
1722259918.305685,"accelerometer {
  x: 0.10888671875
  y: 0.10595703125
  z: 0.90966796875
}
gyroscope {
  x: 0.044696138938888907
  y: -0.023412263253703713
  z: -0.047888720291666687
}
magnetometer {
  x: 14.537050334038213
  y: -44.189235961006489
  z: 102.76792609633412
}
temperature: 47.2167892
","accelerometer {
  x: 0.01171875
  y: 0.07666015625
  z: 0.98095703125
}
gyroscope {
  x: 0.0074493564898148179
  y: -0.013834519195370376
  z: -0.032990007312037051
}
magnetometer {
  x: 35.472277052002028
  y: -18.517461054027081
  z: 159.86772613925859
}
temperature: 49.517086
",-0.17100000381469727
1722259918.3106835,"accelerometer {
  x: 0.09765625
  y: 0.03759765625
  z: 0.9013671875
}
gyroscope {
  x: 0.026604844606481493
  y: -0.022348069469444454
  z: -0.046824526507407427
}
magnetometer {
  x: 13.339881482999772
  y: -45.786437260801904
  z: 101.17599608795717
}
temperature: 47.2018166
","accelerometer {
  x: -0.00244140625
  y: 0.00830078125
  z: 0.96728515625
}
gyroscope {
  x: -0.012770325411111116
  y: -0.013834519195370376
  z: -0.028733232175000012
}
magnetometer {
  x: 33.233735296293162
  y: -17.6271985033527
  z: 159.68850223103072
}
temperature: 49.4931259
",-0.17299999296665192
1722259918.3386843,"accelerometer {
  x: 0.0830078125
  y: 0.111328125
  z: 0.92724609375
}
gyroscope {
  x: 0.018091294332407415
  y: -0.026604844606481493
  z: -0.058530658134259284
}
magnetometer {
  x: 14.195002090884373
  y: -46.6737713162438
  z: 100.64535275183152
}
temperature: 47.2197876
","accelerometer {
  x: -0.00341796875
  y: 0.08154296875
  z: 0.99462890625
}
gyroscope {
  x: -0.017027100548148155
  y: -0.018091294332407415
  z: -0.043631945154629648
}
magnetometer {
  x: 34.266908414312638
  y: -16.558883442543447
  z: 159.68850223103072
}
temperature: 49.517086
",-0.1679999977350235
1722259918.3551905,"accelerometer {
  x: 0.11328125
  y: 0.15771484375
  z: 0.91650390625
}
gyroscope {
  x: 0.03724678244907409
  y: -0.021283875685185194
  z: -0.18197713710833341
}
magnetometer {
  x: 13.510905604576692
  y: -41.704700605769176
  z: 104.18297499266919
}
temperature: 47.1988182
","accelerometer {
  x: 0.009765625
  y: 0.11474609375
  z: 1.00341796875
}
gyroscope {
  x: -0.0021283875685185194
  y: -0.013834519195370376
  z: -0.16601423034444451
}
magnetometer {
  x: 35.472277052002028
  y: -17.093040972948074
  z: 157.71703924052417
}
temperature: 49.5200844
",-0.17000000178813934
1722259918.3591888,"accelerometer {
  x: 0.06396484375
  y: 0.0859375
  z: 0.91259765625
}
gyroscope {
  x: 0.015962906763888896
  y: -0.032990007312037051
  z: 0.041503557586111128
}
magnetometer {
  x: 13.168857361422852
  y: -44.899103205360007
  z: 103.12168832041789
}
temperature: 47.1958237
","accelerometer {
  x: -0.04736328125
  y: 0.05224609375
  z: 0.9853515625
}
gyroscope {
  x: -0.023412263253703713
  y: -0.021283875685185194
  z: 0.057466464350000024
}
magnetometer {
  x: 34.266908414312638
  y: -15.846673402003944
  z: 158.61315878166351
}
temperature: 49.517086
",-0.1679999977350235
1722259918.38819,"accelerometer {
  x: 0.0908203125
  y: 0.04248046875
  z: 0.8701171875
}
gyroscope {
  x: -0.0010641937842592597
  y: -0.022348069469444454
  z: -0.054273882997222245
}
magnetometer {
  x: 14.023977969307452
  y: -45.431503638625145
  z: 102.59104498429224
}
temperature: 47.2167892
","accelerometer {
  x: -0.0068359375
  y: 0.01123046875
  z: 0.93603515625
}
gyroscope {
  x: -0.040439363801851869
  y: -0.012770325411111116
  z: -0.03724678244907409
}
magnetometer {
  x: 36.84984120936133
  y: -16.736935952678323
  z: 159.50927832280286
}
temperature: 49.5230789
",-0.16699999570846558
1722259918.39619,"accelerometer {
  x: 0.09716796875
  y: 0.056640625
  z: 0.9228515625
}
gyroscope {
  x: 0.0063851627055555582
  y: -0.026604844606481493
  z: -0.052145495428703725
}
magnetometer {
  x: 14.195002090884373
  y: -46.318837694067042
  z: 102.76792609633412
}
temperature: 47.2018166
","accelerometer {
  x: 0.00244140625
  y: 0.0283203125
  z: 0.990234375
}
gyroscope {
  x: -0.029797425959259272
  y: -0.017027100548148155
  z: -0.03511839488055557
}
magnetometer {
  x: 35.816668091341853
  y: -17.093040972948074
  z: 158.07548705697991
}
temperature: 49.5260735
",-0.17299999296665192
1722259918.436696,"accelerometer {
  x: 0.087890625
  y: 0.0634765625
  z: 0.91162109375
}
gyroscope {
  x: 0.023412263253703713
  y: -0.026604844606481493
  z: -0.048952914075925946
}
magnetometer {
  x: 14.879098577192053
  y: -47.738572182774078
  z: 99.230303855496459
}
temperature: 47.1928291
","accelerometer {
  x: -0.0009765625
  y: 0.03369140625
  z: 0.97705078125
}
gyroscope {
  x: -0.013834519195370376
  y: -0.015962906763888896
  z: -0.03511839488055557
}
magnetometer {
  x: 35.472277052002028
  y: -14.600305831059813
  z: 159.86772613925859
}
temperature: 49.5021133
",-0.17299999296665192
1722259918.5426629,"accelerometer {
  x: 0.10009765625
  y: 0.041015625
  z: 0.923828125
}
gyroscope {
  x: 0.023412263253703713
  y: -0.025540650822222233
  z: -0.051081301644444466
}
magnetometer {
  x: 14.537050334038213
  y: -46.318837694067042
  z: 99.584066079580225
}
temperature: 47.2048111
","accelerometer {
  x: 0.00146484375
  y: 0.00732421875
  z: 0.99609375
}
gyroscope {
  x: -0.017027100548148155
  y: -0.018091294332407415
  z: -0.03511839488055557
}
magnetometer {
  x: 35.816668091341853
  y: -17.805251013487577
  z: 159.50927832280286
}
temperature: 49.5350571
",-0.16899999976158142
1722259918.6450632,"accelerometer {
  x: 0.10400390625
  y: 0.0458984375
  z: 0.92431640625
}
gyroscope {
  x: 0.024476457037962973
  y: -0.025540650822222233
  z: -0.048952914075925946
}
magnetometer {
  x: 14.708074455615133
  y: -44.721636394271627
  z: 104.0060938806273
}
temperature: 47.2257767
","accelerometer {
  x: 0.0107421875
  y: 0.0126953125
  z: 0.99267578125
}
gyroscope {
  x: -0.013834519195370376
  y: -0.015962906763888896
  z: -0.032990007312037051
}
magnetometer {
  x: 34.094712894642726
  y: -15.312515871599317
  z: 157.71703924052417
}
temperature: 49.529068
",-0.17299999296665192
1722259918.7551422,"accelerometer {
  x: 0.09423828125
  y: 0.04248046875
  z: 0.92041015625
}
gyroscope {
  x: 0.029797425959259272
  y: -0.025540650822222233
  z: -0.051081301644444466
}
magnetometer {
  x: 13.168857361422852
  y: -45.963904071890283
  z: 100.99911497591529
}
temperature: 47.1898346
","accelerometer {
  x: 0.00146484375
  y: 0.00927734375
  z: 0.9892578125
}
gyroscope {
  x: -0.0095777440583333373
  y: -0.012770325411111116
  z: -0.03511839488055557
}
magnetometer {
  x: 36.333254650351591
  y: -15.490568381734192
  z: 159.330054414575
}
temperature: 49.547039
",-0.17499999701976776
1722259918.8544781,"accelerometer {
  x: 0.091796875
  y: 0.04345703125
  z: 0.92138671875
}
gyroscope {
  x: 0.029797425959259272
  y: -0.026604844606481493
  z: -0.050017107860185206
}
magnetometer {
  x: 16.076267428230494
  y: -46.851238127332181
  z: 101.52975831204094
}
temperature: 47.1958237
","accelerometer {
  x: 0.00146484375
  y: 0.0078125
  z: 0.990234375
}
gyroscope {
  x: -0.0074493564898148179
  y: -0.015962906763888896
  z: -0.03511839488055557
}
magnetometer {
  x: 35.300081532332115
  y: -17.6271985033527
  z: 157.89626314875204
}
temperature: 49.5230789
",-0.17000000178813934
1722259918.955308,"accelerometer {
  x: 0.0927734375
  y: 0.044921875
  z: 0.91552734375
}
gyroscope {
  x: 0.028733232175000012
  y: -0.026604844606481493
  z: -0.050017107860185206
}
magnetometer {
  x: 13.168857361422852
  y: -44.899103205360007
  z: 100.99911497591529
}
temperature: 47.2167892
","accelerometer {
  x: -0.00244140625
  y: 0.01513671875
  z: 0.98828125
}
gyroscope {
  x: -0.0085135502740740776
  y: -0.015962906763888896
  z: -0.03511839488055557
}
magnetometer {
  x: 34.783494973322377
  y: -17.093040972948074
  z: 159.15083050634712
}
temperature: 49.517086
",-0.17499999701976776
